SaleID,Timestamp,DrugID,Quantity,UnitPrice,Revenue,BatchID,DataSource,DataStatus,NotOperationalEvidence
SALE00000208,2023-01-06T08:48:00,D0042,7,21.23,148.61,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000209,2023-01-06T11:27:00,D0043,9,38.77,348.93,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000210,2023-01-06T10:11:00,D0045,1,60.67,60.67,B000045,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000211,2023-01-06T12:49:00,D0046,3,51.02,153.06,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000212,2023-01-06T20:46:00,D0047,1,33.93,33.93,B000047,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000213,2023-01-06T17:18:00,D0048,7,43.3,303.1,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000214,2023-01-06T12:34:00,D0049,1,82.09,82.09,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000215,2023-01-06T12:23:00,D0050,3,22.42,67.26,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000216,2023-01-07T17:36:00,D0001,4,10.71,42.84,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000217,2023-01-07T09:45:00,D0003,3,84.38,253.14,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000218,2023-01-07T18:40:00,D0005,3,52.09,156.27,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000219,2023-01-07T17:09:00,D0006,2,61.77,123.54,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000220,2023-01-07T21:46:00,D0007,2,74.09,148.18,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000221,2023-01-07T13:52:00,D0009,5,21.38,106.9,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000222,2023-01-07T18:28:00,D0010,1,47.12,47.12,B000010,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000223,2023-01-07T19:52:00,D0011,3,50.9,152.7,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000224,2023-01-07T13:30:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000225,2023-01-07T21:02:00,D0014,1,21.2,21.2,B000014,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000226,2023-01-07T10:22:00,D0016,6,51.61,309.66,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000227,2023-01-07T17:49:00,D0018,5,78.06,390.3,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000228,2023-01-07T12:38:00,D0021,9,57.92,521.28,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000229,2023-01-07T17:14:00,D0024,1,25.32,25.32,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000230,2023-01-07T17:09:00,D0027,10,21.0,210.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000231,2023-01-07T09:36:00,D0029,3,13.88,41.64,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000232,2023-01-07T16:54:00,D0030,1,29.59,29.59,B000030,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000233,2023-01-07T14:38:00,D0032,3,53.65,160.95,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000234,2023-01-07T16:27:00,D0033,1,66.98,66.98,B000033,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000235,2023-01-07T08:04:00,D0034,2,34.89,69.78,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000236,2023-01-07T13:32:00,D0035,6,13.01,78.06,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000237,2023-01-07T12:26:00,D0037,1,46.49,46.49,B000037,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000238,2023-01-07T10:45:00,D0038,2,3.72,7.44,B000038,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000239,2023-01-07T11:03:00,D0039,1,61.94,61.94,B000039,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000240,2023-01-07T09:40:00,D0040,1,46.28,46.28,B000040,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000241,2023-01-07T17:34:00,D0041,1,102.43,102.43,B000041,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000242,2023-01-07T17:49:00,D0042,7,21.23,148.61,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000243,2023-01-07T15:29:00,D0043,7,38.77,271.39,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000244,2023-01-07T12:12:00,D0046,4,51.02,204.08,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000245,2023-01-07T13:45:00,D0048,5,43.3,216.5,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000246,2023-01-07T10:38:00,D0049,2,82.09,164.18,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000247,2023-01-07T11:15:00,D0050,3,22.42,67.26,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000248,2023-01-08T21:07:00,D0001,8,10.71,85.68,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000249,2023-01-08T15:09:00,D0003,2,84.38,168.76,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000250,2023-01-08T21:14:00,D0005,7,52.09,364.63,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000251,2023-01-08T10:47:00,D0006,2,61.77,123.54,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000252,2023-01-08T13:34:00,D0007,2,74.09,148.18,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000253,2023-01-08T19:39:00,D0008,1,62.15,62.15,B000008,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000254,2023-01-08T13:16:00,D0009,4,21.38,85.52,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000255,2023-01-08T16:04:00,D0011,3,50.9,152.7,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000256,2023-01-08T11:34:00,D0013,1,30.24,30.24,B000013,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000257,2023-01-08T17:38:00,D0016,7,51.61,361.27,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000258,2023-01-08T13:18:00,D0017,1,51.11,51.11,B000017,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000259,2023-01-08T15:38:00,D0018,7,78.06,546.42,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000260,2023-01-08T15:16:00,D0021,7,57.92,405.44,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000261,2023-01-08T12:19:00,D0022,1,35.59,35.59,B000022,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000262,2023-01-08T19:43:00,D0024,1,25.32,25.32,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000263,2023-01-08T18:18:00,D0027,8,21.0,168.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000264,2023-01-08T20:55:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000265,2023-01-08T17:34:00,D0029,3,13.88,41.64,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000266,2023-01-08T10:01:00,D0030,1,29.59,29.59,B000030,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000267,2023-01-08T08:31:00,D0032,3,53.65,160.95,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000268,2023-01-08T15:50:00,D0034,1,34.89,34.89,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000269,2023-01-08T10:22:00,D0035,4,13.01,52.04,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000270,2023-01-08T17:46:00,D0037,1,46.49,46.49,B000037,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000271,2023-01-08T14:20:00,D0038,2,3.72,7.44,B000038,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000272,2023-01-08T17:57:00,D0039,1,61.94,61.94,B000039,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000273,2023-01-08T09:54:00,D0040,1,46.28,46.28,B000040,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000274,2023-01-08T13:08:00,D0041,1,102.43,102.43,B000041,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000275,2023-01-08T19:28:00,D0042,8,21.23,169.84,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000276,2023-01-08T17:11:00,D0043,7,38.77,271.39,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000277,2023-01-08T17:56:00,D0045,1,60.67,60.67,B000045,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000278,2023-01-08T08:07:00,D0046,3,51.02,153.06,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000279,2023-01-08T19:54:00,D0047,1,33.93,33.93,B000047,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000280,2023-01-08T10:11:00,D0048,5,43.3,216.5,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000281,2023-01-08T11:47:00,D0049,2,82.09,164.18,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000282,2023-01-08T20:08:00,D0050,3,22.42,67.26,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000283,2023-01-09T11:35:00,D0001,5,10.71,53.55,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000284,2023-01-09T19:10:00,D0003,1,84.38,84.38,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000285,2023-01-09T13:38:00,D0005,4,52.09,208.36,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000286,2023-01-09T08:42:00,D0006,2,61.77,123.54,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000287,2023-01-09T12:48:00,D0007,3,74.09,222.27,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000288,2023-01-09T11:02:00,D0008,1,62.15,62.15,B000008,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000289,2023-01-09T14:25:00,D0009,6,21.38,128.28,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000290,2023-01-09T15:08:00,D0010,1,47.12,47.12,B000010,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000291,2023-01-09T08:05:00,D0011,5,50.9,254.5,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000292,2023-01-09T09:11:00,D0013,1,30.24,30.24,B000013,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000293,2023-01-09T16:49:00,D0014,1,21.2,21.2,B000014,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000294,2023-01-09T10:27:00,D0016,6,51.61,309.66,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000295,2023-01-09T16:35:00,D0018,8,78.06,624.48,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000296,2023-01-09T12:55:00,D0019,1,91.17,91.17,B000019,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000297,2023-01-09T19:32:00,D0021,7,57.92,405.44,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000298,2023-01-09T20:13:00,D0022,1,35.59,35.59,B000022,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000299,2023-01-09T09:22:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000300,2023-01-09T11:34:00,D0024,1,25.32,25.32,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000301,2023-01-09T11:58:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000302,2023-01-09T20:02:00,D0027,8,21.0,168.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000303,2023-01-09T13:28:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000304,2023-01-09T10:08:00,D0029,3,13.88,41.64,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000305,2023-01-09T19:52:00,D0030,2,29.59,59.18,B000030,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000306,2023-01-09T19:14:00,D0032,4,53.65,214.6,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000307,2023-01-09T13:39:00,D0033,1,66.98,66.98,B000033,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000308,2023-01-09T13:26:00,D0034,2,34.89,69.78,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000309,2023-01-09T10:55:00,D0035,9,13.01,117.09,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000310,2023-01-09T08:43:00,D0037,1,46.49,46.49,B000037,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000311,2023-01-09T08:41:00,D0038,3,3.72,11.16,B000038,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000312,2023-01-09T15:10:00,D0040,1,46.28,46.28,B000040,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000313,2023-01-09T18:41:00,D0041,1,102.43,102.43,B000041,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000314,2023-01-09T21:21:00,D0042,7,21.23,148.61,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000315,2023-01-09T14:49:00,D0043,9,38.77,348.93,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000316,2023-01-09T08:36:00,D0044,1,53.91,53.91,B000044,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000317,2023-01-09T13:32:00,D0045,1,60.67,60.67,B000045,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000318,2023-01-09T17:28:00,D0046,4,51.02,204.08,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000319,2023-01-09T12:37:00,D0047,1,33.93,33.93,B000047,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000320,2023-01-09T14:33:00,D0048,10,43.3,433.0,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000321,2023-01-09T19:29:00,D0049,1,82.09,82.09,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000322,2023-01-09T21:53:00,D0050,4,22.42,89.68,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000323,2023-01-10T19:04:00,D0001,7,10.71,74.97,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000324,2023-01-10T19:01:00,D0003,2,84.38,168.76,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000325,2023-01-10T09:29:00,D0004,1,88.55,88.55,B000004,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000326,2023-01-10T16:32:00,D0005,6,52.09,312.54,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000327,2023-01-10T15:48:00,D0006,1,61.77,61.77,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000328,2023-01-10T09:33:00,D0007,5,74.09,370.45,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000329,2023-01-10T19:36:00,D0008,1,62.15,62.15,B000008,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000330,2023-01-10T20:04:00,D0009,10,21.38,213.8,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000331,2023-01-10T18:38:00,D0011,6,50.9,305.4,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000332,2023-01-10T10:45:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000333,2023-01-10T10:11:00,D0014,1,21.2,21.2,B000014,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000334,2023-01-10T16:44:00,D0016,5,51.61,258.05,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000335,2023-01-10T17:08:00,D0017,1,51.11,51.11,B000017,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000336,2023-01-10T16:06:00,D0018,4,78.06,312.24,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000337,2023-01-10T18:06:00,D0021,11,57.92,637.12,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000338,2023-01-10T10:19:00,D0024,2,25.32,50.64,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000339,2023-01-10T14:40:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000340,2023-01-10T19:57:00,D0027,6,21.0,126.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000341,2023-01-10T21:51:00,D0029,4,13.88,55.52,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000342,2023-01-10T13:22:00,D0030,1,29.59,29.59,B000030,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000343,2023-01-10T10:36:00,D0032,3,53.65,160.95,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000344,2023-01-10T20:14:00,D0034,2,34.89,69.78,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000345,2023-01-10T09:56:00,D0035,5,13.01,65.05,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000346,2023-01-10T19:42:00,D0037,1,46.49,46.49,B000037,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000347,2023-01-10T15:36:00,D0038,3,3.72,11.16,B000038,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000348,2023-01-10T14:07:00,D0039,1,61.94,61.94,B000039,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000349,2023-01-10T20:01:00,D0041,1,102.43,102.43,B000041,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000350,2023-01-10T09:06:00,D0042,11,21.23,233.53,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000351,2023-01-10T09:18:00,D0043,10,38.77,387.7,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000352,2023-01-10T21:27:00,D0044,1,53.91,53.91,B000044,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000353,2023-01-10T13:53:00,D0046,5,51.02,255.1,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000354,2023-01-10T21:55:00,D0047,1,33.93,33.93,B000047,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000355,2023-01-10T20:17:00,D0048,7,43.3,303.1,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000356,2023-01-10T17:52:00,D0049,1,82.09,82.09,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000357,2023-01-10T11:08:00,D0050,6,22.42,134.52,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000358,2023-01-11T19:43:00,D0001,4,10.71,42.84,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000359,2023-01-11T20:33:00,D0003,3,84.38,253.14,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000360,2023-01-11T13:58:00,D0005,7,52.09,364.63,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000361,2023-01-11T17:10:00,D0006,2,61.77,123.54,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000362,2023-01-11T09:02:00,D0007,3,74.09,222.27,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000363,2023-01-11T09:04:00,D0008,1,62.15,62.15,B000008,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000364,2023-01-11T21:06:00,D0009,10,21.38,213.8,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000365,2023-01-11T13:06:00,D0010,1,47.12,47.12,B000010,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000366,2023-01-11T08:40:00,D0011,6,50.9,305.4,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000367,2023-01-11T10:59:00,D0014,1,21.2,21.2,B000014,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000368,2023-01-11T21:28:00,D0015,1,75.33,75.33,B000015,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000369,2023-01-11T12:08:00,D0016,6,51.61,309.66,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000370,2023-01-11T13:36:00,D0018,4,78.06,312.24,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000371,2023-01-11T14:02:00,D0019,1,91.17,91.17,B000019,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000372,2023-01-11T12:55:00,D0021,9,57.92,521.28,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000373,2023-01-11T19:14:00,D0022,1,35.59,35.59,B000022,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000374,2023-01-11T11:18:00,D0024,1,25.32,25.32,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000375,2023-01-11T15:54:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000376,2023-01-11T11:57:00,D0027,10,21.0,210.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000377,2023-01-11T14:02:00,D0029,4,13.88,55.52,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000378,2023-01-11T20:23:00,D0030,1,29.59,29.59,B000030,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000379,2023-01-11T17:38:00,D0032,2,53.65,107.3,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000380,2023-01-11T15:28:00,D0033,1,66.98,66.98,B000033,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000381,2023-01-11T08:58:00,D0034,2,34.89,69.78,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000382,2023-01-11T13:52:00,D0035,5,13.01,65.05,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000383,2023-01-11T17:56:00,D0037,1,46.49,46.49,B000037,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000384,2023-01-11T11:48:00,D0038,3,3.72,11.16,B000038,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000385,2023-01-11T13:19:00,D0039,1,61.94,61.94,B000039,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000386,2023-01-11T19:08:00,D0041,1,102.43,102.43,B000041,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000387,2023-01-11T10:01:00,D0042,12,21.23,254.76,B000042,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000388,2023-01-11T18:40:00,D0043,13,38.77,504.01,B000043,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000389,2023-01-11T20:46:00,D0046,4,51.02,204.08,B000046,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000390,2023-01-11T11:46:00,D0047,1,33.93,33.93,B000047,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000391,2023-01-11T13:43:00,D0048,10,43.3,433.0,B000048,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000392,2023-01-11T12:50:00,D0049,2,82.09,164.18,B000049,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000393,2023-01-11T16:17:00,D0050,5,22.42,112.1,B000050,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000394,2023-01-12T21:08:00,D0001,6,10.71,64.26,B000001,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000395,2023-01-12T16:44:00,D0003,4,84.38,337.52,B000003,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000396,2023-01-12T18:38:00,D0005,5,52.09,260.45,B000005,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000397,2023-01-12T19:39:00,D0006,1,61.77,61.77,B000006,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000398,2023-01-12T20:47:00,D0007,1,74.09,74.09,B000007,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000399,2023-01-12T19:53:00,D0008,1,62.15,62.15,B000008,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000400,2023-01-12T15:43:00,D0009,5,21.38,106.9,B000009,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000401,2023-01-12T19:23:00,D0010,1,47.12,47.12,B000010,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000402,2023-01-12T16:38:00,D0011,5,50.9,254.5,B000011,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000403,2023-01-12T16:05:00,D0014,1,21.2,21.2,B000014,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000404,2023-01-12T13:04:00,D0016,5,51.61,258.05,B000016,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000405,2023-01-12T14:17:00,D0017,1,51.11,51.11,B000017,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000406,2023-01-12T17:08:00,D0018,6,78.06,468.36,B000018,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000407,2023-01-12T13:38:00,D0021,7,57.92,405.44,B000021,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000408,2023-01-12T11:36:00,D0022,1,35.59,35.59,B000022,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000409,2023-01-12T12:50:00,D0024,3,25.32,75.96,B000024,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000410,2023-01-12T13:16:00,D0027,7,21.0,147.0,B000027,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000411,2023-01-12T19:49:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000412,2023-01-12T08:52:00,D0029,5,13.88,69.4,B000029,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000413,2023-01-12T12:50:00,D0032,2,53.65,107.3,B000032,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000414,2023-01-12T19:04:00,D0034,2,34.89,69.78,B000034,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00000415,2023-01-12T16:50:00,D0035,10,13.01,130.1,B000035,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
