MovementID,Timestamp,DrugID,BatchID,MovementType,Quantity,ReferenceID,DataSource,DataStatus,NotOperationalEvidence
M000000202,2023-01-06T10:38:00,D0034,B000034,SALE,-1,SALE00000202,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000203,2023-01-06T15:40:00,D0035,B000035,SALE,-5,SALE00000203,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000204,2023-01-06T14:50:00,D0037,B000037,SALE,-1,SALE00000204,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000205,2023-01-06T18:38:00,D0038,B000038,SALE,-4,SALE00000205,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000206,2023-01-06T15:20:00,D0039,B000039,SALE,-1,SALE00000206,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000207,2023-01-06T16:33:00,D0041,B000041,SALE,-1,SALE00000207,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000208,2023-01-06T08:48:00,D0042,B000042,SALE,-7,SALE00000208,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000209,2023-01-06T11:27:00,D0043,B000043,SALE,-9,SALE00000209,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000210,2023-01-06T10:11:00,D0045,B000045,SALE,-1,SALE00000210,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000211,2023-01-06T12:49:00,D0046,B000046,SALE,-3,SALE00000211,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000212,2023-01-06T20:46:00,D0047,B000047,SALE,-1,SALE00000212,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000213,2023-01-06T17:18:00,D0048,B000048,SALE,-7,SALE00000213,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000214,2023-01-06T12:34:00,D0049,B000049,SALE,-1,SALE00000214,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000215,2023-01-06T12:23:00,D0050,B000050,SALE,-3,SALE00000215,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000216,2023-01-07T17:36:00,D0001,B000001,SALE,-4,SALE00000216,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000217,2023-01-07T09:45:00,D0003,B000003,SALE,-3,SALE00000217,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000218,2023-01-07T18:40:00,D0005,B000005,SALE,-3,SALE00000218,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000219,2023-01-07T17:09:00,D0006,B000006,SALE,-2,SALE00000219,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000220,2023-01-07T21:46:00,D0007,B000007,SALE,-2,SALE00000220,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000221,2023-01-07T13:52:00,D0009,B000009,SALE,-5,SALE00000221,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000222,2023-01-07T18:28:00,D0010,B000010,SALE,-1,SALE00000222,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000223,2023-01-07T19:52:00,D0011,B000011,SALE,-3,SALE00000223,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000224,2023-01-07T13:30:00,D0012,B000012,SALE,-1,SALE00000224,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000225,2023-01-07T21:02:00,D0014,B000014,SALE,-1,SALE00000225,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000226,2023-01-07T10:22:00,D0016,B000016,SALE,-6,SALE00000226,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000227,2023-01-07T17:49:00,D0018,B000018,SALE,-5,SALE00000227,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000228,2023-01-07T12:38:00,D0021,B000021,SALE,-9,SALE00000228,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000229,2023-01-07T17:14:00,D0024,B000024,SALE,-1,SALE00000229,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000230,2023-01-07T17:09:00,D0027,B000027,SALE,-10,SALE00000230,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000231,2023-01-07T09:36:00,D0029,B000029,SALE,-3,SALE00000231,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000232,2023-01-07T16:54:00,D0030,B000030,SALE,-1,SALE00000232,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000233,2023-01-07T14:38:00,D0032,B000032,SALE,-3,SALE00000233,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000234,2023-01-07T16:27:00,D0033,B000033,SALE,-1,SALE00000234,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000235,2023-01-07T08:04:00,D0034,B000034,SALE,-2,SALE00000235,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000236,2023-01-07T13:32:00,D0035,B000035,SALE,-6,SALE00000236,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000237,2023-01-07T12:26:00,D0037,B000037,SALE,-1,SALE00000237,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000238,2023-01-07T10:45:00,D0038,B000038,SALE,-2,SALE00000238,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000239,2023-01-07T11:03:00,D0039,B000039,SALE,-1,SALE00000239,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000240,2023-01-07T09:40:00,D0040,B000040,SALE,-1,SALE00000240,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000241,2023-01-07T17:34:00,D0041,B000041,SALE,-1,SALE00000241,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000242,2023-01-07T17:49:00,D0042,B000042,SALE,-7,SALE00000242,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000243,2023-01-07T15:29:00,D0043,B000043,SALE,-7,SALE00000243,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000244,2023-01-07T12:12:00,D0046,B000046,SALE,-4,SALE00000244,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000245,2023-01-07T13:45:00,D0048,B000048,SALE,-5,SALE00000245,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000246,2023-01-07T10:38:00,D0049,B000049,SALE,-2,SALE00000246,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000247,2023-01-07T11:15:00,D0050,B000050,SALE,-3,SALE00000247,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000248,2023-01-08T21:07:00,D0001,B000001,SALE,-8,SALE00000248,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000249,2023-01-08T15:09:00,D0003,B000003,SALE,-2,SALE00000249,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000250,2023-01-08T21:14:00,D0005,B000005,SALE,-7,SALE00000250,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000251,2023-01-08T10:47:00,D0006,B000006,SALE,-2,SALE00000251,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000252,2023-01-08T13:34:00,D0007,B000007,SALE,-2,SALE00000252,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000253,2023-01-08T19:39:00,D0008,B000008,SALE,-1,SALE00000253,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000254,2023-01-08T13:16:00,D0009,B000009,SALE,-4,SALE00000254,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000255,2023-01-08T16:04:00,D0011,B000011,SALE,-3,SALE00000255,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000256,2023-01-08T11:34:00,D0013,B000013,SALE,-1,SALE00000256,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000257,2023-01-08T17:38:00,D0016,B000016,SALE,-7,SALE00000257,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000258,2023-01-08T13:18:00,D0017,B000017,SALE,-1,SALE00000258,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000259,2023-01-08T15:38:00,D0018,B000018,SALE,-7,SALE00000259,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000260,2023-01-08T15:16:00,D0021,B000021,SALE,-7,SALE00000260,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000261,2023-01-08T12:19:00,D0022,B000022,SALE,-1,SALE00000261,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000262,2023-01-08T19:43:00,D0024,B000024,SALE,-1,SALE00000262,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000263,2023-01-08T18:18:00,D0027,B000027,SALE,-8,SALE00000263,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000264,2023-01-08T20:55:00,D0028,B000028,SALE,-1,SALE00000264,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000265,2023-01-08T17:34:00,D0029,B000029,SALE,-3,SALE00000265,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000266,2023-01-08T10:01:00,D0030,B000030,SALE,-1,SALE00000266,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000267,2023-01-08T08:31:00,D0032,B000032,SALE,-3,SALE00000267,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000268,2023-01-08T15:50:00,D0034,B000034,SALE,-1,SALE00000268,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000269,2023-01-08T10:22:00,D0035,B000035,SALE,-4,SALE00000269,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000270,2023-01-08T17:46:00,D0037,B000037,SALE,-1,SALE00000270,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000271,2023-01-08T14:20:00,D0038,B000038,SALE,-2,SALE00000271,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000272,2023-01-08T17:57:00,D0039,B000039,SALE,-1,SALE00000272,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000273,2023-01-08T09:54:00,D0040,B000040,SALE,-1,SALE00000273,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000274,2023-01-08T13:08:00,D0041,B000041,SALE,-1,SALE00000274,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000275,2023-01-08T19:28:00,D0042,B000042,SALE,-8,SALE00000275,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000276,2023-01-08T17:11:00,D0043,B000043,SALE,-7,SALE00000276,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000277,2023-01-08T17:56:00,D0045,B000045,SALE,-1,SALE00000277,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000278,2023-01-08T08:07:00,D0046,B000046,SALE,-3,SALE00000278,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000279,2023-01-08T19:54:00,D0047,B000047,SALE,-1,SALE00000279,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000280,2023-01-08T10:11:00,D0048,B000048,SALE,-5,SALE00000280,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000281,2023-01-08T11:47:00,D0049,B000049,SALE,-2,SALE00000281,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000282,2023-01-08T20:08:00,D0050,B000050,SALE,-3,SALE00000282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000283,2023-01-09T11:35:00,D0001,B000001,SALE,-5,SALE00000283,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000284,2023-01-09T19:10:00,D0003,B000003,SALE,-1,SALE00000284,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000285,2023-01-09T13:38:00,D0005,B000005,SALE,-4,SALE00000285,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000286,2023-01-09T08:42:00,D0006,B000006,SALE,-2,SALE00000286,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000287,2023-01-09T12:48:00,D0007,B000007,SALE,-3,SALE00000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000288,2023-01-09T11:02:00,D0008,B000008,SALE,-1,SALE00000288,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000289,2023-01-09T14:25:00,D0009,B000009,SALE,-6,SALE00000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000290,2023-01-09T15:08:00,D0010,B000010,SALE,-1,SALE00000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000291,2023-01-09T08:05:00,D0011,B000011,SALE,-5,SALE00000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000292,2023-01-09T09:11:00,D0013,B000013,SALE,-1,SALE00000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000293,2023-01-09T16:49:00,D0014,B000014,SALE,-1,SALE00000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000294,2023-01-09T10:27:00,D0016,B000016,SALE,-6,SALE00000294,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000295,2023-01-09T16:35:00,D0018,B000018,SALE,-8,SALE00000295,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000296,2023-01-09T12:55:00,D0019,B000019,SALE,-1,SALE00000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000297,2023-01-09T19:32:00,D0021,B000021,SALE,-7,SALE00000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000298,2023-01-09T20:13:00,D0022,B000022,SALE,-1,SALE00000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000299,2023-01-09T09:22:00,D0023,B000023,SALE,-1,SALE00000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000300,2023-01-09T11:34:00,D0024,B000024,SALE,-1,SALE00000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000301,2023-01-09T11:58:00,D0026,B000026,SALE,-1,SALE00000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000302,2023-01-09T20:02:00,D0027,B000027,SALE,-8,SALE00000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000303,2023-01-09T13:28:00,D0028,B000028,SALE,-1,SALE00000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000304,2023-01-09T10:08:00,D0029,B000029,SALE,-3,SALE00000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000305,2023-01-09T19:52:00,D0030,B000030,SALE,-2,SALE00000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000306,2023-01-09T19:14:00,D0032,B000032,SALE,-4,SALE00000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000307,2023-01-09T13:39:00,D0033,B000033,SALE,-1,SALE00000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000308,2023-01-09T13:26:00,D0034,B000034,SALE,-2,SALE00000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000309,2023-01-09T10:55:00,D0035,B000035,SALE,-9,SALE00000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000310,2023-01-09T08:43:00,D0037,B000037,SALE,-1,SALE00000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000311,2023-01-09T08:41:00,D0038,B000038,SALE,-3,SALE00000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000312,2023-01-09T15:10:00,D0040,B000040,SALE,-1,SALE00000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000313,2023-01-09T18:41:00,D0041,B000041,SALE,-1,SALE00000313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000314,2023-01-09T21:21:00,D0042,B000042,SALE,-7,SALE00000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000315,2023-01-09T14:49:00,D0043,B000043,SALE,-9,SALE00000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000316,2023-01-09T08:36:00,D0044,B000044,SALE,-1,SALE00000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000317,2023-01-09T13:32:00,D0045,B000045,SALE,-1,SALE00000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000318,2023-01-09T17:28:00,D0046,B000046,SALE,-4,SALE00000318,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000319,2023-01-09T12:37:00,D0047,B000047,SALE,-1,SALE00000319,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000320,2023-01-09T14:33:00,D0048,B000048,SALE,-10,SALE00000320,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000321,2023-01-09T19:29:00,D0049,B000049,SALE,-1,SALE00000321,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000322,2023-01-09T21:53:00,D0050,B000050,SALE,-4,SALE00000322,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000323,2023-01-10T19:04:00,D0001,B000001,SALE,-7,SALE00000323,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000324,2023-01-10T19:01:00,D0003,B000003,SALE,-2,SALE00000324,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000325,2023-01-10T09:29:00,D0004,B000004,SALE,-1,SALE00000325,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000326,2023-01-10T16:32:00,D0005,B000005,SALE,-6,SALE00000326,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000327,2023-01-10T15:48:00,D0006,B000006,SALE,-1,SALE00000327,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000328,2023-01-10T09:33:00,D0007,B000007,SALE,-5,SALE00000328,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000329,2023-01-10T19:36:00,D0008,B000008,SALE,-1,SALE00000329,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000330,2023-01-10T20:04:00,D0009,B000009,SALE,-10,SALE00000330,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000331,2023-01-10T18:38:00,D0011,B000011,SALE,-6,SALE00000331,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000332,2023-01-10T10:45:00,D0012,B000012,SALE,-1,SALE00000332,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000333,2023-01-10T10:11:00,D0014,B000014,SALE,-1,SALE00000333,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000334,2023-01-10T16:44:00,D0016,B000016,SALE,-5,SALE00000334,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000335,2023-01-10T17:08:00,D0017,B000017,SALE,-1,SALE00000335,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000336,2023-01-10T16:06:00,D0018,B000018,SALE,-4,SALE00000336,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000337,2023-01-10T18:06:00,D0021,B000021,SALE,-11,SALE00000337,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000338,2023-01-10T10:19:00,D0024,B000024,SALE,-2,SALE00000338,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000339,2023-01-10T14:40:00,D0025,B000025,SALE,-1,SALE00000339,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000340,2023-01-10T19:57:00,D0027,B000027,SALE,-6,SALE00000340,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000341,2023-01-10T21:51:00,D0029,B000029,SALE,-4,SALE00000341,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000342,2023-01-10T13:22:00,D0030,B000030,SALE,-1,SALE00000342,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000343,2023-01-10T10:36:00,D0032,B000032,SALE,-3,SALE00000343,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000344,2023-01-10T20:14:00,D0034,B000034,SALE,-2,SALE00000344,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000345,2023-01-10T09:56:00,D0035,B000035,SALE,-5,SALE00000345,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000346,2023-01-10T19:42:00,D0037,B000037,SALE,-1,SALE00000346,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000347,2023-01-10T15:36:00,D0038,B000038,SALE,-3,SALE00000347,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000348,2023-01-10T14:07:00,D0039,B000039,SALE,-1,SALE00000348,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000349,2023-01-10T20:01:00,D0041,B000041,SALE,-1,SALE00000349,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000350,2023-01-10T09:06:00,D0042,B000042,SALE,-11,SALE00000350,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000351,2023-01-10T09:18:00,D0043,B000043,SALE,-10,SALE00000351,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000352,2023-01-10T21:27:00,D0044,B000044,SALE,-1,SALE00000352,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000353,2023-01-10T13:53:00,D0046,B000046,SALE,-5,SALE00000353,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000354,2023-01-10T21:55:00,D0047,B000047,SALE,-1,SALE00000354,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000355,2023-01-10T20:17:00,D0048,B000048,SALE,-7,SALE00000355,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000356,2023-01-10T17:52:00,D0049,B000049,SALE,-1,SALE00000356,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000357,2023-01-10T11:08:00,D0050,B000050,SALE,-6,SALE00000357,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000358,2023-01-11T19:43:00,D0001,B000001,SALE,-4,SALE00000358,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000359,2023-01-11T20:33:00,D0003,B000003,SALE,-3,SALE00000359,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000360,2023-01-11T13:58:00,D0005,B000005,SALE,-7,SALE00000360,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000361,2023-01-11T17:10:00,D0006,B000006,SALE,-2,SALE00000361,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000362,2023-01-11T09:02:00,D0007,B000007,SALE,-3,SALE00000362,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000363,2023-01-11T09:04:00,D0008,B000008,SALE,-1,SALE00000363,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000364,2023-01-11T21:06:00,D0009,B000009,SALE,-10,SALE00000364,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000365,2023-01-11T13:06:00,D0010,B000010,SALE,-1,SALE00000365,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000366,2023-01-11T08:40:00,D0011,B000011,SALE,-6,SALE00000366,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000367,2023-01-11T10:59:00,D0014,B000014,SALE,-1,SALE00000367,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000368,2023-01-11T21:28:00,D0015,B000015,SALE,-1,SALE00000368,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000369,2023-01-11T12:08:00,D0016,B000016,SALE,-6,SALE00000369,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000370,2023-01-11T13:36:00,D0018,B000018,SALE,-4,SALE00000370,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000371,2023-01-11T14:02:00,D0019,B000019,SALE,-1,SALE00000371,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000372,2023-01-11T12:55:00,D0021,B000021,SALE,-9,SALE00000372,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000373,2023-01-11T19:14:00,D0022,B000022,SALE,-1,SALE00000373,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000374,2023-01-11T11:18:00,D0024,B000024,SALE,-1,SALE00000374,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000375,2023-01-11T15:54:00,D0025,B000025,SALE,-1,SALE00000375,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000376,2023-01-11T11:57:00,D0027,B000027,SALE,-10,SALE00000376,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000377,2023-01-11T14:02:00,D0029,B000029,SALE,-4,SALE00000377,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000378,2023-01-11T20:23:00,D0030,B000030,SALE,-1,SALE00000378,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000379,2023-01-11T17:38:00,D0032,B000032,SALE,-2,SALE00000379,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000380,2023-01-11T15:28:00,D0033,B000033,SALE,-1,SALE00000380,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000381,2023-01-11T08:58:00,D0034,B000034,SALE,-2,SALE00000381,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000382,2023-01-11T13:52:00,D0035,B000035,SALE,-5,SALE00000382,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000383,2023-01-11T17:56:00,D0037,B000037,SALE,-1,SALE00000383,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000384,2023-01-11T11:48:00,D0038,B000038,SALE,-3,SALE00000384,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000385,2023-01-11T13:19:00,D0039,B000039,SALE,-1,SALE00000385,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000386,2023-01-11T19:08:00,D0041,B000041,SALE,-1,SALE00000386,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000387,2023-01-11T10:01:00,D0042,B000042,SALE,-12,SALE00000387,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000388,2023-01-11T18:40:00,D0043,B000043,SALE,-13,SALE00000388,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000389,2023-01-11T20:46:00,D0046,B000046,SALE,-4,SALE00000389,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000390,2023-01-11T11:46:00,D0047,B000047,SALE,-1,SALE00000390,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000391,2023-01-11T13:43:00,D0048,B000048,SALE,-10,SALE00000391,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000392,2023-01-11T12:50:00,D0049,B000049,SALE,-2,SALE00000392,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000393,2023-01-11T16:17:00,D0050,B000050,SALE,-5,SALE00000393,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000394,2023-01-12T21:08:00,D0001,B000001,SALE,-6,SALE00000394,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000395,2023-01-12T16:44:00,D0003,B000003,SALE,-4,SALE00000395,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000396,2023-01-12T18:38:00,D0005,B000005,SALE,-5,SALE00000396,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000397,2023-01-12T19:39:00,D0006,B000006,SALE,-1,SALE00000397,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000398,2023-01-12T20:47:00,D0007,B000007,SALE,-1,SALE00000398,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000399,2023-01-12T19:53:00,D0008,B000008,SALE,-1,SALE00000399,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000400,2023-01-12T15:43:00,D0009,B000009,SALE,-5,SALE00000400,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000401,2023-01-12T19:23:00,D0010,B000010,SALE,-1,SALE00000401,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000402,2023-01-12T16:38:00,D0011,B000011,SALE,-5,SALE00000402,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000000403,2023-01-12T16:05:00,D0014,B000014,SALE,-1,SALE00000403,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
