RequestID,Timestamp,DrugID,RequestedQuantity,FulfilledQuantity,UnfulfilledQuantity,DataSource,DataStatus,NotOperationalEvidence
R00000272,2023-01-08,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000273,2023-01-08,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000274,2023-01-08,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000275,2023-01-08,D0042,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000276,2023-01-08,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000277,2023-01-08,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000278,2023-01-08,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000279,2023-01-08,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000280,2023-01-08,D0048,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000281,2023-01-08,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000282,2023-01-08,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000283,2023-01-09,D0001,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000284,2023-01-09,D0003,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000285,2023-01-09,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000286,2023-01-09,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000287,2023-01-09,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000288,2023-01-09,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000289,2023-01-09,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000290,2023-01-09,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000291,2023-01-09,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000292,2023-01-09,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000293,2023-01-09,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000294,2023-01-09,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000295,2023-01-09,D0018,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000296,2023-01-09,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000297,2023-01-09,D0021,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000298,2023-01-09,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000299,2023-01-09,D0023,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000300,2023-01-09,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000301,2023-01-09,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000302,2023-01-09,D0027,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000303,2023-01-09,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000304,2023-01-09,D0029,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000305,2023-01-09,D0030,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000306,2023-01-09,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000307,2023-01-09,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000308,2023-01-09,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000309,2023-01-09,D0035,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000310,2023-01-09,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000311,2023-01-09,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000312,2023-01-09,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000313,2023-01-09,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000314,2023-01-09,D0042,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000315,2023-01-09,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000316,2023-01-09,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000317,2023-01-09,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000318,2023-01-09,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000319,2023-01-09,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000320,2023-01-09,D0048,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000321,2023-01-09,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000322,2023-01-09,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000323,2023-01-10,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000324,2023-01-10,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000325,2023-01-10,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000326,2023-01-10,D0005,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000327,2023-01-10,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000328,2023-01-10,D0007,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000329,2023-01-10,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000330,2023-01-10,D0009,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000331,2023-01-10,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000332,2023-01-10,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000333,2023-01-10,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000334,2023-01-10,D0016,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000335,2023-01-10,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000336,2023-01-10,D0018,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000337,2023-01-10,D0021,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000338,2023-01-10,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000339,2023-01-10,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000340,2023-01-10,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000341,2023-01-10,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000342,2023-01-10,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000343,2023-01-10,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000344,2023-01-10,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000345,2023-01-10,D0035,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000346,2023-01-10,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000347,2023-01-10,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000348,2023-01-10,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000349,2023-01-10,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000350,2023-01-10,D0042,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000351,2023-01-10,D0043,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000352,2023-01-10,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000353,2023-01-10,D0046,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000354,2023-01-10,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000355,2023-01-10,D0048,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000356,2023-01-10,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000357,2023-01-10,D0050,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000358,2023-01-11,D0001,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000359,2023-01-11,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000360,2023-01-11,D0005,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000361,2023-01-11,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000362,2023-01-11,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000363,2023-01-11,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000364,2023-01-11,D0009,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000365,2023-01-11,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000366,2023-01-11,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000367,2023-01-11,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000368,2023-01-11,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000369,2023-01-11,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000370,2023-01-11,D0018,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000371,2023-01-11,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000372,2023-01-11,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000373,2023-01-11,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000374,2023-01-11,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000375,2023-01-11,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000376,2023-01-11,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000377,2023-01-11,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000378,2023-01-11,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000379,2023-01-11,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000380,2023-01-11,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000381,2023-01-11,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000382,2023-01-11,D0035,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000383,2023-01-11,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000384,2023-01-11,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000385,2023-01-11,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000386,2023-01-11,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000387,2023-01-11,D0042,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000388,2023-01-11,D0043,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000389,2023-01-11,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000390,2023-01-11,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000391,2023-01-11,D0048,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000392,2023-01-11,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000393,2023-01-11,D0050,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000394,2023-01-12,D0001,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000395,2023-01-12,D0003,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000396,2023-01-12,D0005,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000397,2023-01-12,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000398,2023-01-12,D0007,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000399,2023-01-12,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000400,2023-01-12,D0009,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000401,2023-01-12,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000402,2023-01-12,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000403,2023-01-12,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000404,2023-01-12,D0016,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000405,2023-01-12,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000406,2023-01-12,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000407,2023-01-12,D0021,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000408,2023-01-12,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000409,2023-01-12,D0024,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000410,2023-01-12,D0027,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000411,2023-01-12,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000412,2023-01-12,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000413,2023-01-12,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000414,2023-01-12,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000415,2023-01-12,D0035,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000416,2023-01-12,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000417,2023-01-12,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000418,2023-01-12,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000419,2023-01-12,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000420,2023-01-12,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000421,2023-01-12,D0042,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000422,2023-01-12,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000423,2023-01-12,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000424,2023-01-12,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000425,2023-01-12,D0048,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000426,2023-01-12,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000427,2023-01-12,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000428,2023-01-13,D0001,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000429,2023-01-13,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000430,2023-01-13,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000431,2023-01-13,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000432,2023-01-13,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000433,2023-01-13,D0009,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000434,2023-01-13,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000435,2023-01-13,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000436,2023-01-13,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000437,2023-01-13,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000438,2023-01-13,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000439,2023-01-13,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000440,2023-01-13,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000441,2023-01-13,D0021,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000442,2023-01-13,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000443,2023-01-13,D0027,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000444,2023-01-13,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000445,2023-01-13,D0029,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000446,2023-01-13,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000447,2023-01-13,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000448,2023-01-13,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000449,2023-01-13,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000450,2023-01-13,D0035,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000451,2023-01-13,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000452,2023-01-13,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000453,2023-01-13,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000454,2023-01-13,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000455,2023-01-13,D0042,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000456,2023-01-13,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000457,2023-01-13,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000458,2023-01-13,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000459,2023-01-13,D0048,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000460,2023-01-13,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000461,2023-01-13,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000462,2023-01-14,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000463,2023-01-14,D0003,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000464,2023-01-14,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000465,2023-01-14,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000466,2023-01-14,D0007,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000467,2023-01-14,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000468,2023-01-14,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000469,2023-01-14,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000470,2023-01-14,D0011,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000471,2023-01-14,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000472,2023-01-14,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000473,2023-01-14,D0018,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000474,2023-01-14,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000475,2023-01-14,D0021,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000476,2023-01-14,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000477,2023-01-14,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000478,2023-01-14,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000479,2023-01-14,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000480,2023-01-14,D0032,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000481,2023-01-14,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000482,2023-01-14,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000483,2023-01-14,D0038,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000484,2023-01-14,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000485,2023-01-14,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000486,2023-01-14,D0042,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000487,2023-01-14,D0043,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000488,2023-01-14,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000489,2023-01-14,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000490,2023-01-14,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000491,2023-01-14,D0048,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000492,2023-01-14,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000493,2023-01-14,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000494,2023-01-15,D0001,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000495,2023-01-15,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000496,2023-01-15,D0005,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000497,2023-01-15,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000498,2023-01-15,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000499,2023-01-15,D0009,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000500,2023-01-15,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000501,2023-01-15,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000502,2023-01-15,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000503,2023-01-15,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000504,2023-01-15,D0018,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000505,2023-01-15,D0021,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000506,2023-01-15,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000507,2023-01-15,D0024,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000508,2023-01-15,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000509,2023-01-15,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000510,2023-01-15,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000511,2023-01-15,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000512,2023-01-15,D0032,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000513,2023-01-15,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000514,2023-01-15,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000515,2023-01-15,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000516,2023-01-15,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000517,2023-01-15,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000518,2023-01-15,D0042,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000519,2023-01-15,D0043,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000520,2023-01-15,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000521,2023-01-15,D0048,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000522,2023-01-15,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000523,2023-01-15,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000524,2023-01-16,D0001,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000525,2023-01-16,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000526,2023-01-16,D0005,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000527,2023-01-16,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000528,2023-01-16,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000529,2023-01-16,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000530,2023-01-16,D0009,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000531,2023-01-16,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000532,2023-01-16,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000533,2023-01-16,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000534,2023-01-16,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000535,2023-01-16,D0018,15,15,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000536,2023-01-16,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000537,2023-01-16,D0021,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000538,2023-01-16,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000539,2023-01-16,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000540,2023-01-16,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000541,2023-01-16,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000542,2023-01-16,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000543,2023-01-16,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00000544,2023-01-16,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
